text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20220406-AtiqWorkingAtGarden;39;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;dãɽiaː bi ɬeɬ-imet dãɽiaː-n-i biu tʰ-imaːn tasa biu-a gila ke-met ɕiki iŋgolai miŋgolai naŋga-i tala-met dufeni-a manzi;coriander add harvest-prs.3pl coriander-gen-f be-prs.3sg dist.obl.sg obl thing do-prs.3pl so curry m-redupl throw-cv put-prs.3pl obl with/at;It is coriander, it is harvested and used in curries etc.;;;;;;;;;;;;;
20220406-AtiqWorkingAtGarden;43;no;ʨal;nm;ʨal;thing;;kemet;ke-met;do-prs.3pl;xaː asu ʦoʈ moʈ-a ʂaʦi ki tareqakaːr tʰana bot ba giri ki ʨal ke-met;so prox.obl.pl worm m-redupl-obl for what procedure be.prs.3m.sg be.pst.3pl then what thing do-prs.3pl;Insects adopt a method when they are born.;;;;;;;;;;;;;
20220408-FahimWatchingTongachalaik;33;no;gila;n;gila;thing;;kemek;ke-mek;do-prs.1pl;naj naj ʈʰaːnʈʰaːn-an-a ʈopala-i gila ke-mek;no no area-area-gen-m collect-cv thing do-prs.1pl;No, collect from everywhere;;;;;;;;;;;;;
20220408-FahimWatchingTongachalaik;50;no;ɕai;nm;ɕai;thing;Psh;kerimaːn;ker-imaːn;do-prs.3sg;woj nori ki ɕai ker-imaːn tine baːl-a kark-en kata geʈ-iton ʥaːbaten;prox.sg now what thing do-prs.3sg there look-imp.sg someone how.many win-prf.3pl say.imp-please;Where is this game going? See who has won how much?;;;;;;;;;;;;;
20220408-HizbullahPlayingDubbleKhargai;25;no;ɕai;nm;ɕai;thing;Psh;kerimaːniu;ker-imaːniu;do-prs.2pl;xaː waːri ki ɕai ker-imaːniu;so besides what thing do-prs.2pl;Then how do you play this game?;;;;;;;;;;;;;
20220408-InamPlayingGuldanda;8;no;ɕai;nm;ɕai;thing;Psh;kerimaːniu;ker-imaːniu;do-prs.2pl;wo ki ɕai ker-imaːniu ate;prox.sg what thing do-prs.2pl here;What are you doing here?;;;;;;;;;;;;;
20220408-InamPlayingGuldanda;55;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;jak zan jak ke-maːn jaː du ke-man se saːf ɖiaːi-naːm giri gila ke-met ɬ-imet gila ɬ-imet saːf ke-jetiu ʥa-i;one person one do-prs.3sg or two do-prs.3sg dist.sg all friend-pl then thing do-prs.3pl give-prs.3pl thing give-prs.3pl all do say-cv;A player can hit his turn twice and share with his teammates;;;;;;;;;;;;;
20220409-RafeezUllahDarsolQuran;49;no;gila;n;gila;thing;;keret;ker-et;do-pst.3pl;jaː mahallaː bi na tʰi waːri ilaːqa-an-a ʥ-i aman-a te gila ker-et;or neighbourhood add not be other area-gen-m come-cv our-m here thing do-pst.3pl;Or even in the neighborhood, he used to come from outside and recite the Qur'an;;;;;;;;;;;;;
20220410-HishamWithGrass;26;no;gila;n;gila;thing;;kemek;ke-mek;do-prs.1pl;ɬiwa-i daːmi giri gila ke-mek giri heman gãːs-an-i ʈem na bui ba heʦi-naːm-ãː gãːs tala-mek;collect(?)-cv then thing do-prs.1pl then grass-gen-f time not be.pst.3f.sg cow-pl-dat grass put-prs.1pl;Then they are collected in this way and dry grass is needed in the winter season;;;;;;;;;;;;;
20220417-RahimUllahZamidari;32;no;gila;n;gila;thing;;keit;keit;do.pst.3pl;tez b-imaːn ʥa-i ʂaːli-a ke-ik-a ʂaʦi jaː paːʂ jaː woj tar laka asu du ɕai-a laka awal zamaːna-a aman-a xalaq asa gila keit nori miz xalaq asa gila ke-met;be-prs.3sg say-cv rice-obl do-vn-obl for or dung or prox.sg Tar(plant) like prox.obl.pl two thing-obl like first time-obl our-m people prox.obl.sg thing do.pst.3pl now until people prox.obl.sg thing do-prs.3pl;Our ancient people used it constantly, saying that it makes the paneri sharper.;;;;;;;;;;;;;
20220417-RahimUllahZamidari;32;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;tez b-imaːn ʥa-i ʂaːli-a ke-ik-a ʂaʦi jaː paːʂ jaː woj tar laka asu du ɕai-a laka awal zamaːna-a aman-a xalaq asa gila keit nori miz xalaq asa gila ke-met;be-prs.3sg say-cv rice-obl do-vn-obl for or dung or prox.sg Tar(plant) like prox.obl.pl two thing-obl like first time-obl our-m people prox.obl.sg thing do.pst.3pl now until people prox.obl.sg thing do-prs.3pl;Our ancient people used it constantly, saying that it makes the paneri sharper.;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;8;no;ɕai;nm;ɕai;thing;Psh;ketu;ke-tu;do-prf.2sg;buɖa asa ʥaː baten nun sobaːra ite kʰaːra-a tuĩ kiki ɕai sabzi-jaːt ki ɕai ke-tu;grandfather prox.obl.sg say.imp please today nowadays here garden-obl what-what thing vegetable-pl what thing do-prf.2sg;Baba tell me what vegitables have you grown.;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;35;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;xaː asa lauʂuŋg-an-a qisa ker-u waːri laka ki ki qism-an-i sabzi-jaːt laka ʂoʂ bak-i ki ɕai ke-met xalaq;so prox.obl.sg garlic-gen-m story do-pst.2sg besides like what what kind-gen-f vegetable-pl like summer side what thing do-prs.3pl people;Well, you told about garlic, which vegetables are grown in summer;;;;;;;;;;;;;
20220424-RahmatGhaniBabaKiSabziyat;57;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;ʥuwaːr leɬ-a asa kʰaː-jesa se bi nun sobaːra law qemat b-itini xalaq law asa gila ke-met dara girai go-met ʑu-ik-a ʂaʦi;corn harvest-obl prox.obl.sg take.out-fut.2sg dist.sg add today nowadays very (high)price be-prf.3f.sg people very prox.obl.sg thing do-prs.3pl then take-prs.3pl eat-vn-obl for;It is also in great demand when the corn is harvested.;;;;;;;;;;;;;
20220506-ZiaUddinAfghanAtArandu;55;no;gila;n;gila;thing;;keiwa;ke-iwa;do;aːj-ak ba giri ki laka amãː ki raw-an-a gila ke-iwa;come-pst.1pl irr then what like we.dat to way-gen-m thing do;If we come, how will you welcome us?;;;;;;;;;;;;;
20220706-MeraKhantellingfolkTale;30;no;gila;n;gila;thing;;kera;ker-a;do-imp.sg;au tu baːti woj tʰini ʨi gila ker-a ʥa-us;and you.sg word prox.sg be.prs.3f.sg that thing do-imp.sg say-pst.3sg;Told his wife to do it;;;;;;;;;;;;;
20220706-MeraKhantellingfolkTale;31;no;wagila;nm;wagila;thing;;kera;ker-a;do-imp.sg;tasa wagila ker-a ʥa-us ãː ki aːu baːti woj tʰini;dist.obl.sg thing do-imp.sg say-pst.3sg I word prox.sg be.prs.3f.sg;Got some work advice;;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;57;no;agila;n;a-gila;thing;;ketum;ke-tum;do-prf.1sg;haranu-an-a matlab a-gila ke-tum ke-tum;Arandu-gen-m meaning thing do-prf.1sg do-prf.1sg;I am married from Arundu;;;;;;;;;;;;;
20220718-FazalHakimAfghanAboutLibatary;79;no;igila;n;i-gila;thing;;kemek;ke-mek;do-prs.1pl;e baj tinet en waʥa-e si matlab ama taːnu fesiliʈj asu xalq-ãː ki i-gila ke-mek;good be.prs.3pl prox.erg/ins reason-erg/ins meaning we self's facility prox.obl.pl people-dat to thing do-prs.1pl;Our facilities are for eveyone.;;;;;;;;;;;;;
20220718-IsrarudinTailoring;48;no;gila;n;gila;thing;;kemik;ke-mik;do-prs.1pl;ɬam mam ke-mit ama bi te taːnu gila ke-mik;work m-redupl do-prs.3pl we add dist.obl.sg self's thing do-prs.1pl;They do the work we do too;;;;;;;;;;;;;
20220718-IsrarudinTailoring;65;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;nori te gila ke-met;now dist.obl.sg thing do-prs.3pl;Now they are doing this work here;;;;;;;;;;;;;
20220718-IsrarudinTailoring;82;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-prs.3sg;bas baːp gila ke-maːn mazduri ke-maːn;okay father thing do-prs.3sg labor.work do-prs.3sg;father is also doing labor work.;;;;;;;;;;;;;
20220718-IsrarudinTailoring;91;no;gila;n;gila;thing;;kemem;ke-mem;do-prs.1sg;ama bi te gila ke-mem ãː darzigari;we add dist.obl.sg thing do-prs.1sg I;I work here;;;;;;;;;;;;;
20220718-QaderAndBabarConversation;117;no;wagila;nm;wagila;thing;;keikanan;ke-ik-anan;do-vn;ɕiki pajsa baːli wagila ke-ik-anan wagila nahn-a;so money thing do-vn thing no-m;Not intended to make a lot of money;;;;;;;;;;;;;
20220718-RahmatUllahServices;16;no;gila;n;gila;thing;;kejema;ke-jema;do-fut.1sg;san-a waʥa-e sãː infaːrmeɕan jafala gila ke-jema;prox.gen.sg-m reason-erg/ins prox.dat.sg information some thing do-fut.1sg;So I am giving some information;;;;;;;;;;;;;
20220718-RahmatUllahServices;30;no;gila;n;gila;thing;;kerum;ker-um;do-pst.1sg;asan-a baːraː gila ker-um ʨi aman-a soʨ muj ker-um aman-a haranu-an-a laːm-an-a xalaq ja gila tʰanet ɣariːb xalaq tʰinet;prox.gen.sg-m about thing do-pst.1sg that our-m thinking I.erg do-pst.1sg our-m Arandu-gen-m village-gen-m people indf thing be.prs.3pl poor people be.prs.3pl;I told that our Arandu people are poor;;;;;;;;;;;;;
20220718-RahmatUllahServices;60;no;gila;n;gila;thing;;keron;ker-on;do-pst.3pl;haranu-a gait haːi sikul-a xalaq-ã ki paisa-a gila ker-on iɕu ker-on;Arandu-obl go.pst.3pl high school-obl people-dat to money-obl thing do-pst.3pl issue do-pst.3pl;So these people went there and issued money to the poor;;;;;;;;;;;;;
20220718-RahmatUllahServices;69;no;ʨal;nm;ʨal;thing;;kerus;ker-us;do-pst.3sg;ʨermen saːib karik tʰana-e ten ɕil-a ʨal ker-us;chairman Sir which be.prs.3m.sg dist.erg.sg such-m thing do-pst.3sg;So the chairman did this;;;;;;;;;;;;;
20220718-RahmatUllahServices;71;no;gila;n;gila;thing;;kerus;ker-us;do-pst.3sg;aʈ naj aʈʰaːra-a kuruɽ awaːm-ãː asa paisa-a mukamal waːpas gila ker-us;eight no eighteen crore public-dat prox.obl.sg money-obl complete corpse(?) thing do-pst.3sg;This aid is being delivered to not eight but eighteen cror[ten million] people;;;;;;;;;;;;;
20220718-RahmatUllahServices;72;no;gila;n;gila;thing;;kerus;ker-us;do-pst.3sg;gila ker-us;thing do-pst.3sg;has been fixed;;;;;;;;;;;;;
20220718-RahmatUllahServices;95;no;gila;n;gila;thing;;kei;ke-i;do-cv;giri asu masala-a muj tine gila ke-i;then prox.obl.pl problem-obl I.erg there thing do-cv;I presented that problems.;;;;;;;;;;;;;
20220718-RahmatUllahServices;102;no;gila;n;gila;thing;;kei;ke-i;do-cv;ton-a woj gila ke-i giri waːpas d-i amaj ʥa-ua ʨi benazir-an-a karik pajsa tʰana ba asa;your-m prox.sg thing do-cv then go-cv we.erg say-pst.1pl that Benazir-gen-m which money be.prs.3m.sg irr prox.obl.sg;We said that this program is money;;;;;;;;;;;;;
20220718-RahmatUllahServices;135;no;gila;n;gila;thing;;kema;ke-ma;do-fut.1sg;kata bi b-imaːn ba haranu-an-a xalq-a ʂaʦi gila ke-ma ʥa-i;how.many add be-prs.3sg irr Arandu-gen-m people-obl for thing do-fut.1sg say-cv;I will serve Arundu as much as I can;;;;;;;;;;;;;
20220718-RahmatUllahServices;141;no;ʨal;nm;ʨal;thing;;keika;ke-ika;do-fut.1pl;gawar qaum-an-a ama ɕil-a ʨal ke-ika;Gawar tribe-gen-m we such-m thing do-fut.1pl;we the Gawar people will do that;;;;;;;;;;;;;
20220718-RahmatUllahServices;155;no;gila;n;gila;thing;;keikana;ke-ik-an-a;do-vn-gen-m;mon-a law ɖal ɕauq tʰana asa nauʥuwaːn-a ja ʈʰaːn-a gila ke-ik-an-a selakʈ ke-ik-an-a;my-m very big interest be.prs.3m.sg prox.obl.sg adoloscents-obl indf area-obl thing do-vn-gen-m select do-vn-gen-m;My passion is to create a ground for youth if any one help to choose a place;;;;;;;;;;;;;
20220718-RahmatUllahServices;165;no;gila;n;gila;thing;;kerana;ker-ana;do-nonfin.debit;graːunɖ-an-a ʈʰaːn men-a gila ker-ana tʰana;ground-gen-m area your.pl-m thing do-nonfin.debit be.prs.3m.sg;You should strive for ground space;;;;;;;;;;;;;
20220718-RahmatUllahServices;174;no;gila;n;gila;thing;;ke;ke;do.cv;tasa manzi gila ke tasãː kaːl ke tasan-a ekʈiweʈ ker-um-ãː;dist.obl.sg with/at thing do.cv dist.dat.sg year do.cv dist.gen.sg-m activate do-pst.1sg-dat;I mobalized them by calling them;;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;66;no;gila;n;gila;thing;;kei;ke-i;do-cv;tʰanet muxtalif qism-an-a ɕai tʰinet tu ama pena gila ke-i ba-mes;be.prs.3pl different kind-gen-m thing be.prs.3pl you.sg we.obl from thing do-cv can-prs.2sg;You can ask the price of other things;;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;86;no;gila;n;gila;thing;;kemek;ke-mek;do-prs.1pl;ɬam na ke-met xalakɬam na ke-met maqsad ama xalaq-a aːn-imek purãː aːn-imek gila ke-mek;work not do-prs.3pl people-work not do-prs.3pl we people-obl bring-prs.1pl bring-prs.1pl thing do-prs.1pl;our people don not work.;;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;115;no;gila;n;gila;thing;;kei;ke-i;do-cv;su pena bi tu ki gila ke-i ba-mes;prox.pl.obl from add you.sg any(thing) thing do-cv can-prs.2sg;You can also ask them something;;;;;;;;;;;;;
20220809-HabibUllahNaimJanAboutShoping;117;no;gila;n;gila;thing;;kei;ke-i;do-cv;gila ke-i ba-mes;thing do-cv can-prs.2sg;Can we talk?;;;;;;;;;;;;;
20220809-SamiAslamMobileRepier;18;no;gila;n;gila;thing;;kei;ke-i;do-cv;kaːfi te rataj mehnat gila ke-i haranu-a ɕil-i ja dukaːn na bui;many dist.obl.sg on hard.work thing do-cv Arandu-obl such-f indf shop not be.pst.3f.sg;There was no shop for this work in Arundu, so I opened it after a lot of hard work;;;;;;;;;;;;;
20220907-YaqubKhanFloodEffactedAtRamRam;61;no;gila;n;gila;thing;;keus;ke-us;do-pst.3sg;au hukumat-i gila ke-us ba har ɕai b-imaːn ate e;and government thing do-pst.3sg irr every thing be-prs.3sg here;The government can do everything if it has to;;;;;;;;;;;;;
20220907-YaqubKhanFloodEffactedAtRamRam;62;no;igila;n;i-gila;thing;;kemek;ke-mek;do-prs.1pl;ʨi karik paːrʈi-an-a xalaq ʥ-imet ba ama tasãː ki i-gila ke-mek;that which party-gen-m people come-prs.3pl irr we dist.dat.sg to thing do-prs.1pl;Whatever party comes we keep requesting;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;39;no;wagila;nm;wagila;thing;;kemek;ke-mek;do-prs.1pl;parz-os-aː ten wagila-e ama kirkaʈ-an-a wagila ke-mek;understand-pst.2sg-q dist.erg.sg thing-erg/ins we cricket-gen-m thing do-prs.1pl;We are very fond of playing cricket;;;;;;;;;;;;;
20220909-InamullahNarrationAboutRamRam;59;no;wagila;nm;wagila;thing;;kemet;ke-met;do-prs.3pl;leɬ-ik-e baːd tasa ʂuka-i ʥanɬ-ãː gaː-ji tanu wagila ke-met;harvest-vn-erg/ins after dist.obl.sg dry.caus-cv water.mill-dat carry-cv self's thing do-prs.3pl;Then they take the produce to the mills;;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;28;no;ʨal;nm;ʨal;thing;;kejt;ke-jt;do-pst.3pl;awal aman-a baːp gila ɕiki ʨal ke-jt ʨi;first our-m father pl so thing do-pst.3pl that;Earlier our ancestors used to do it like this;;;;;;;;;;;;;
20221009-InamullahCuttingfruit;11;no;igila;n;i-gila;thing;;kerikana;ker-ik-an-a;do-vn-gen-m;ker-i tasa i-gila ker-ik-an-a tareqa kaːr ki tʰana;do-cv dist.obl.sg thing do-vn-gen-m way be.prs.3m.sg;Regarding Amlok [persimon], let's ask him about this process.;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;19;no;igila;n;i-gila;thing;;kemet;ke-met;do-prs.3pl;ʦur kaːl-apaːɬena ime te ɖer-a tala-i i-gila te i-gila ke-met;four year-obl-since prox.pl dist.obl.sg obl put-cv thing dist.obl.sg thing do-prs.3pl;They have been camping in it for four years;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;22;no;gila;n;gila;thing;;keon;ke-on;do-pst.3pl;gila ke-on ba asa ʐu-ik-a ʂaʦi bi istimaːl ke woj law ɕafaː ɕai tʰini parz-os-aː;thing do-pst.3pl irr prox.obl.sg eat-vn-obl for add use do.cv prox.sg very healing thing be.prs.3f.sg understand-pst.2sg-q;There is healing in honey in eating it;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;28;no;gila;n;gila;thing;;keikani;ke-ik-an-i;do-vn-gen-f;ʦʰin-i gila ke-ik-an-i;cut-cv thing do-vn-gen-f;Cut it out;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;47;no;gila;n;gila;thing;;kei;ke-i;do-cv;gila ke-i;thing do-cv;It is so;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;48;no;gila;n;gila;thing;;ketonãː;ke-ton-ãː;do-prf.3pl-dat;tasa anɬuka asũi gila ke-ton-ãː tine pana;dist.obl.sg prox.erg.pl thing do-prf.3pl-dat that.obl from;They have drunk his tears;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;49;no;gila;n;gila;thing;;ketus;ke-tus;do-prf.3sg;allah paːk-e asa jak gila ke-tus;God clean-erg/ins prox.obl.sg one thing do-prf.3sg;Allah has declared it as healing;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;58;no;gila;n;gila;thing;;keikani;ke-ik-an-i;do-vn-gen-f;asa gila ke-ik-an-i istimaːl ke-ik-an-i;prox.obl.sg thing do-vn-gen-f use do-vn-gen-f;We will use it;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;59;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;asa tofa-a ʂaʦi bi gila ke-met;prox.obl.sg gift-obl for add thing do-prs.3pl;It is also given as gifts;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;66;no;gila;n;gila;thing;;ketus;ke-tus;do-prf.3sg;allah paːk-e asan-a law ɖal aham gila ke-tus parz-os-aː bemaːri-a ʂaʦi;God clean-erg/ins prox.gen.sg-m very big important thing do-prf.3sg understand-pst.2sg-q decease-obl for;Allah has given him a good cure;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;85;no;gila;n;gila;thing;;keu;ke-u;do-pst.2sg;te ka asu loʈa-i gila ke-u ba;dist.obl.sg prox.obl.pl check-cv thing do-pst.2sg irr;When checking them;;;;;;;;;;;;;
20221009-MuhibUllahWatchingBee;89;no;gila;n;gila;thing;;keron;ker-on;do-pst.3pl;parz-os-aː gila ker-on ba;understand-pst.2sg-q thing do-pst.3pl irr;This is also done;;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;47;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;xaː ki ʈem-a muʂʈi tajaːr b-imaːn kara ki ɕai ke-met asa ʥaː niaː;so what time-obl food ready be-prs.3sg who what thing do-prs.3pl prox.obl.sg say.imp;So how long will the food be ready?;;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;72;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;ime ki ɕai ke-met a-traːnti kiki ki ɬam ke-met tasan-a baːraː ʥa-a;prox.pl what thing do-prs.3pl inside what-what what work do-prs.3pl dist.gen.sg-m about say-imp.sg;Tell us about what they do inside;;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;75;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;purugraːm-a manzi taːnu-ãː au ja ɕai waːri ɕai ke-met;program-obl with/at self's-dat and indf thing besides thing do-prs.3pl;Different things tell each other;;;;;;;;;;;;;
20221015-GholamRazaqTellingFolkTale;14;no;gila;n;gila;thing;;kejet;ke-jet;do-pst.3pl;tasa maːnuʂ-a laka time laːm-an-a xalaq laka gila ke-jet faːʈʂaː-a ʐupa-at;dist.obl.sg man-obl like dist.pl village-gen-m people like thing do-pst.3pl king-obl make-pst.3pl;The people of this village used to make their own king;;;;;;;;;;;;;
20221015-GholamRazaqTellingFolkTale;69;no;gila;n;gila;thing;;ketitãː;ke-tita-ãː;do-fut.3pl-dat;time tinena tasa ʥaːnwar-a maːr-itit-ãː tinena tasa gila-a gila ke-tita-ãː;dist.pl from.there dist.obl.sg animal-obl kill-subj.3pl-dat from.there dist.obl.sg thing-obl thing do-fut.3pl-dat;They too could plan their future;;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;11;no;ɕai;nm;ɕai;thing;Psh;kerimaːniu;ker-imaːniu;do-prs.2pl;xaː ʥ-a baten woj te ki ɕai ker-imaːniu pudam ma ʥ-es;come-imp.sg please prox.sg here what thing do-prs.2pl forward don't come-pst.2sg;Well, tell me what you're doing here;;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;59;no;gila;n;gila;thing;;kewa;ke-wa;do-imp.pl;woj gila ke-wa;prox.sg thing do-imp.pl;Tell us;;;;;;;;;;;;;
20221030-MuhibUllahAboutFarming;28;no;gila;n;gila;thing;;keik;ke-ik;do-pst.1pl;gadaː-naːm-a ter girai au parz-os-aː ama gila ke-ik;donkey-pl-obl passing then and understand-pst.2sg-q we thing do-pst.1pl;So we used to do this work with the help of these pets;;;;;;;;;;;;;
20221030-MuhibUllahAboutFarming;39;no;gila;n;gila;thing;;kemaːn;ke-maːn;do-prs.3sg;gom tala-i giri toli woj ʈaktar toli tasa tʰrɕar ke-maːn gila ke-maːn goit ke-maːn;wheat put-cv then when prox.sg tractor dist.obl.sg thresher do-prs.3sg thing do-prs.3sg plough do-prs.3sg;The tractor then plows into it;;;;;;;;;;;;;
20221030-MuhibUllahAboutFarming;43;no;gila;n;gila;thing;;ke;ke;do.cv;iʂʈau ʥa-met parz-os-aː ɖanɖ ke hiraːi-i ke tasa gila ke uʂʈa-mek;planting say-prs.3pl understand-pst.2sg-q lake do.cv mud do.cv dist.obl.sg thing do.cv sow-prs.1pl;There is a different method of paddy cultivation for which the field is irrigated with water;;;;;;;;;;;;;
20221030-MuhibUllahAboutFarming;56;no;gila;n;gila;thing;;kemet;ke-met;do-prs.3pl;karik bi ʈekʈar ʥ-imet roɖ-ãː ki kʰaː-i tasu tine maːɕin-e ɬi parz-os-aː gila ke-met;which add tractor come-prs.3pl road-dat to take.out-cv dist.obl.pl there machine-erg/ins by understand-pst.2sg-q thing do-prs.3pl;Any machine that comes in the road has to be cleaned;;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;25;no;ɕai;nm;ɕai;thing;Psh;kerimet;ker-imet;do-prs.3pl;ime nikanika ʥ-i nori te kirkaʈ ke-met kara ja ɕai ker-imet kara waːri ɕai ker-imet;prox.pl children come-cv now here cricket do-prs.3pl some indf thing do-prs.3pl some other thing do-prs.3pl;These children come here and play cricket or other games;;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;25;no;ɕai;nm;ɕai;thing;Psh;kerimet;ker-imet;do-prs.3pl;ime nikanika ʥ-i nori te kirkaʈ ke-met kara ja ɕai ker-imet kara waːri ɕai ker-imet;prox.pl children come-cv now here cricket do-prs.3pl some indf thing do-prs.3pl some other thing do-prs.3pl;These children come here and play cricket or other games;;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;68;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;laka nun sobaːra ime karik kirkaʈ ke-met kara ja ɕai ke-met waːri ɕai ke-met;like today nowadays prox.pl which cricket do-prs.3pl some indf thing do-prs.3pl other thing do-prs.3pl;These are the modern games of today;;;;;;;;;;;;;
20221113-AbdulMananTellingLocalSports;68;no;ɕai;nm;ɕai;thing;Psh;kemet;ke-met;do-prs.3pl;laka nun sobaːra ime karik kirkaʈ ke-met kara ja ɕai ke-met waːri ɕai ke-met;like today nowadays prox.pl which cricket do-prs.3pl some indf thing do-prs.3pl other thing do-prs.3pl;These are the modern games of today;;;;;;;;;;;;;
20230111-AhsanUllahDriver;8;no;gila;n;gila;thing;;kera;ker-a;do-imp.sg;xaː awal taːnu gaːɽai-a duwa-ik-an-a gila ker-a;so first self's car-obl wash-vn-gen-m thing do-imp.sg;well tell us about the cleaning of your car;;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;84;no;wagila;nm;wagila;thing;;ke;ke;do.cv;kark-an-i taklif-aːt-a wagila ke wuʈa-mek naj;someone-gen-f trouble-pl-m thing do.cv stand.caus-prs.1pl no;but we also know the hardships of people;;;;;;;;;;;;;
20230111-BahramKhanMasjedMolve;141;no;gila;n;gila;thing;;kem;ke-m;do-pst.1sg;tu ʥa-a rai tãː ki ɕai gila ke-m kol ki ʈem-a ʥ-imet;you.sg say-imp.sg you.sg.dat what thing thing do-pst.1sg when what time-obl come-prs.3pl;??;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;35;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;woj ki ɕai ke-maːn ba asu taːnu manzi bum manzi ʥazub b-imaːn najaː;prox.sg what thing do-prs.3sg prox.obl.pl self's with/at earth with/at absorbing be-prs.3sg;it absorbs the water from the soil;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;36;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;ʥazab b-ik e baːd karik tʰana ba zaːilem karik tʰana ba se ki ɕai ke-maːn;absorbing be-vn erg/ins after which be.prs.3m.sg xylem which be.prs.3m.sg dist.sg what thing do-prs.3sg;after absorbing xylem do that;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;38;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;asan-a faʈa woj mewa daːm-imaːn jaː woj ʂaːŋka san-i was kata b-imaːn sãː ki ɕai ke-maːn woj;prox.gen.sg-m leaf prox.sg fruit hold-prs.3sg or prox.sg branch f how.many be-prs.3sg prox.dat.sg what thing do-prs.3sg prox.sg;it plays role in the leaves and the fruit on the branches;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;41.2;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;ki ɕai ke-maːn ba asa xuraːk -a;what thing do-prs.3sg prox.obl.sg food obl;what does it do, it gives food;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;43;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;en ganɖa e ɬi ki ɕai ke-maːn ba;prox.erg/ins stem erg/ins by what thing do-prs.3sg;that is done by that stem;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;46;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;nori ja ʂaːŋkoli tʰini niaː muʈʰa-an-i se ʂaːŋkoli ki ɕai ke-maːn;now indf small.branch(?) be.prs.3f.sg tree-gen-f dist.sg small.branch(?) what thing do-prs.3sg;the small branches of a tree, what does it do?;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;47.2;no;ɕai;nm;ɕai;thing;Psh;kemaːn;ke-maːn;do-prs.3sg;giri faʈa-naːm -a ki ɕai ke-maːn ba;then leaf-pl obl what thing do-prs.3sg;leaves grow on it;;;;;;;;;;;;;
