text_title;sentence_number;include;preceding_word;preceding_word_pos;preceding_word_morph;preceding_word_gls;borrowing;verb;verb_morph;verb_gls;sentence;sentence_gls;sentence_trsl;semantic_field;;;;;;;;;;;;
20221009-AbulHassanCuttingMaize;111;yes;waːlaː;n;waːlaː;people;;ɬimit;ɬ-imit;give-prs.3pl;tasa e baːd giri namaːtpeɕi baːd giri tasa miʂʈi-a aɕar waːlaː ɬ-imit e;dist.obl.sg erg/ins after then after then dist.obl.sg bread-obl people give-prs.3pl;After that they feed them the food they have;;;;;;;;;;;;;
20221015-GholamMalakCuttingMeat;33;yes;muʂʈi;nf;muʂʈi;bread;;ɬimek;ɬ-imek;give-prs.1pl;xalaq-a muʂʈi ɬ-imek;people-obl bread give-prs.1pl;for people;5;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;57;yes;naːm;nm;naːm;name;;ɬa;ɬ-a;give-imp.sg;xaː woj nori karakara en-bagran giri asun-a naːm ɬ-a;so prox.sg now who-who towards then prox.gen.sg-m name give-imp.sg;Well, who are these, tell me their names;18;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;154;yes;ɕikast;n;ɕikast;defeat;;ɬitu;ɬ-itu;give-prf.2sg;kark-a kark-a ɕikast ɬ-itu nori miz;someone-obl someone-obl defeat give-prf.2sg now until;Who has beaten whom so far?;20;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;156;yes;ɕikast;n;ɕikast;defeat;;ɬitu;ɬ-itu;give-prf.2sg;kark-a kark-a ɕikast ɬ-itu;someone-obl someone-obl defeat give-prf.2sg;Whome you have defeated?;20;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;160;yes;ɕikast;n;ɕikast;defeat;;ɬimes;ɬ-imes;give-prs.2sg;naiau har des laka kark-a kark-a law ɕikast ɬ-imes;every day like someone-obl someone-obl very defeat give-prs.2sg;Means whome you have defeated yet;20;;;;;;;;;;;;
20221030-HizbullahTellingAboutAGame;162;yes;ɕikast;n;ɕikast;defeat;;ɬitus;ɬ-itus;give-prf.3sg;zafar ʥa-i tine tenbak-an-a ja nika tʰana ɖal maːnuʂ tʰana tasa bi en ɕikast ɬ-itus;Zafar say-cv there after-gen-m indf boy be.prs.3m.sg big man be.prs.3m.sg dist.obl.sg add prox.erg/ins defeat give-prf.3sg;There is one named Zafar, he also defeated him;20;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;107;yes;eplikeɕan;n;eplikeɕan;application;Eng;ɬi;ɬ-i;give-cv;ɖi eʨ o aːfis-ãː ki amaj eplikeɕan ɬ-i;DHO office-dat to we.erg application give-cv;we submitted the applications for that posts;21;;;;;;;;;;;;
20230111-AmirWaliShahAtMedicalStor;150;yes;waːʂ;nm;waːʂ;rain;;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;mosam beraːnti waːʂ ɬ-imaːn xaʈa tʰana;weather outside rain give-ptcp.ipf be.prs.3m.sg;it is raining;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;145;no;fiz;n;fiz;fee(?);;ɬi;ɬ-i;give-cv;aur baːz nikanika ɕil-a tʰanet ʨi time fiz ɬ-i na ba-met;and a.few children such-m be.prs.3pl that dist.pl fee(?) give-cv not can-prs.3pl;and some children cannot pay the fee;;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;4;yes;lekʨar;n;lekʨar;lecture;Eng;ɬimaːn;ɬ-imaːn;give-ptcp.ipf;woj taːnu ɕaːgird-aːn-ãː ki lekʨar ɬ-imaːn sabaq ʥa-maːn;prox.sg self's student-pl-dat to lecture give-ptcp.ipf lesson say-prs.3sg;he is giving lecture to his students;17;;;;;;;;;;;;
20230111-IjazUllahTeachingAtIPS;34;yes;aːu;nm;aːu;water;;ɬimek;ɬ-imek;give-prs.1pl;zaːilem-an-a ɬam karik tʰ-imaːn ba ama se muʈʰa-naːm-a aːu ɬ-imek;xylem-gen-m work which be-prs.3sg we dist.sg tree-pl-obl water give-prs.1pl;xylem's job is, when we water a plant;8;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;80;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬimaːn;ɬ-imaːn;give-prs.3sg;aur ustaːz alag alag tawaʥu ɬ-imaːn;and teacher separate(?) separate(?) attention give-prs.3sg;The teacher is giving separate attention;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;175;no;taːqat;n;taːqat;strength;;ɬijau;ɬ-ijau;give-opt;allah taaːlaː tasu taːqat ɬ-ijau;God almighty dist.obl.pl strength give-opt;God give them the strength;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;92;yes;fokas;n;fokas;focus;Eng?;ɬitok;ɬ-itok;give-prf.1pl;ʨi ama fokas ɬ-itok;that we focus give-prf.1pl;our focus is towards that;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;103;yes;dehaːn;n;dehaːn;attention;;ɬetiau;ɬ-etiau;give-opt;taːlim -an-i bagran dehaːn ɬ-etiau;education gen-f towards attention give-opt;Their attention should be directed towards education;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;109;yes;taːlim;nf;taːlim;education;Ar;ɬimik;ɬ-imik;give-prs.1pl;ama te taːlim ɬ-imik;we here education give-prs.1pl;we are educating here;17;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;144;yes;taːlim;nf;taːlim;education;Ar;ɬimek;ɬ-imek;give-prs.1pl;au tasu ama friː taːlim ɬ-imek;and dist.obl.pl we free education give-prs.1pl;we give them free education;17;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;151;yes;taːlim;nf;taːlim;education;Ar;ɬimek;ɬ-imek;give-prs.1pl;ʥu en tarz -e ama jaːni taːnu nika nika-a taːlim ɬ-imek;prox.erg/ins way erg/ins we that.is self's children-obl education give-prs.1pl;So in this way we are educating these children;17;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;286;no;mast;<Not Sure>;mast;m-redupl;;ɬi;ɬ-i;give-cv;hast mast ɬ-i tine niʂa-i;hand m-redupl give-cv there sit.caus-cv;we shake hands and seated;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;307;no;xwand;n;xwand;fun;;ɬiaus;ɬia-us;give.caus(?)-pst.3sg;giri xwand ɬia-us;then fun give.caus(?)-pst.3sg;slowly it became fun;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;18;no;ɖiaːnɖaː;n;ɖiaːnɖa-a;wall(?)-obl;;ɬitok;ɬ-itok;give-prf.1pl;pagisa kʰaː-i ʥo asa ɖiaːnɖa-a ɬ-itok;blocks(?) pull.out-cv prox.obl.sg wall(?)-obl give-prf.1pl;after making blocks we build the walls;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;19;no;ɖiaːnɖaː;n;ɖiaːnɖa-a;wall(?)-obl;;ɬike;ɬ-ik-e;give-vn-erg/ins;ɖiaːnɖa-a ɬ-ik-e baːuʥud;wall(?)-obl give-vn-erg/ins reason;after the walls;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;43;no;tel;nm;tel;oil;;ɬi;ɬ-i;give-cv;ʥu bas ajaː asuãː ki daːr naŋga-i tel ɬ-i ʥu bas en sistam -e ɬi taːnu ɬam -a ʨala-mek;okay prox.dat.pl to wood throw-cv oil give-cv okay prox.erg/ins system erg/ins by self's work obl drive-prs.1pl;so we give them the oil and runs our system;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;159;yes;fokas;n;fokas;focus;Eng;ɬimet;ɬ-imet;give-prs.3pl;aur tamaːm ʈiʨars laka taːnu nika nika-a rataj law fokas ɬ-imet;and all teachers like self's children-obl on very focus give-prs.3pl;all the teachers trust their students;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;162;yes;fokas;n;fokas;focus;Eng;ɬimaːn;ɬ-imaːn;give-prs.3sg;se taːnu taːlib ilm -a rataj law fokas ɬ-imaːn;dist.sg self's student obl on very focus give-prs.3sg;focus their students the most;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;176;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;au mazid gawar-i prugraːm ke-ik -an-i tasu taːqat au taufiq ɬ-ijau;and more Gawar-attr program do-vn gen-f dist.obl.pl strength and blessing give-opt;And enable them to do more gawarbati programs;?;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;140;no;maza;n;maza;pleasure;;ɬiamet;ɬia-met;give.caus(?)-prs.3pl;ime ɕaːm bak-i law ziaːt maza ɬia-met;prox.pl evening side-erg/ins very more pleasure give.caus(?)-prs.3pl;are delited to eat at evening time;;;;;;;;;;;;;
20230111-PrincipleAbdulHadiAtIPS;178;yes;fokas;n;fokas;focus;Eng;ɬiu;ɬ-iu;give-imp.pl;jaːni taːnu gawar-i zubaːn -a rataj me fokas ɬ-iu;that.is self's Gawar-attr language obl on you.pl focus give-imp.pl;do not leave your language Gawarbati;;;;;;;;;;;;;
20230114-SidiqAkberShopKeparWithHabibShah;25;no;kilo;n;kilo;kilogram;;ɬimek;ɬ-imek;give-prs.1pl;woj sau rupai -e kilo ɬ-imek sa ama;prox.sg hundred rupee erg/ins kilogram give-prs.1pl prox.obl.sg we;these costs hundred rupees per kilo;;;;;;;;;;;;;
20230114-SidiqAkberShopKeparWithHabibShah;60;no;aːlu;n;aːlu;potato;;ɬa;ɬ-a;give-imp.sg;sa baːja-ãː bi aːlu ɬ-a sãː aːlu ɬ-a aːlu-an-i bi ɕil-i meŋgaːi tʰini ʨi suʨa aːlu;prox.obl.sg brother-dat add potato give-imp.sg prox.dat.sg potato give-imp.sg potato-gen-f add such-f expensiveness be.prs.3f.sg that traditional potato;give that brother potatoes, potatoes are also so costly;;;;;;;;;;;;;
20230114-SidiqAkberShopKeparWithHabibShah;60;no;aːlu;n;aːlu;potato;;ɬa;ɬ-a;give-imp.sg;sa baːja-ãː bi aːlu ɬ-a sãː aːlu ɬ-a aːlu-an-i bi ɕil-i meŋgaːi tʰini ʨi suʨa aːlu;prox.obl.sg brother-dat add potato give-imp.sg prox.dat.sg potato give-imp.sg potato-gen-f add such-f expensiveness be.prs.3f.sg that traditional potato;give that brother potatoes, potatoes are also so costly;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;25;no;roʦgine;nf;roʦgine;morning;;ɬimaːnti;ɬ-imaːnti;give-debit.imp;ki ʈem -a jak ʈem -a roʦgine ɬ-imaːnti ja ʈem -a pemengi -e bistar-ãː d-imaːn bos ba;what time obl one time obl morning give-debit.imp indf time obl erg/ins dat go-ptcp.ipf be.pst.2m.sg irr;in morning and before going to sleep in evening the brush protect the teeth;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;37;no;ʈem;nf;ʈem;time;;ɬa;ɬ-a;give-imp.sg;asa mariz -a amãː ki jak paːnʨ mineʈ ʈem ɬ-a;prox.obl.sg patient obl we.dat to one five minute time give-imp.sg;give us five mints;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;39;yes;ɣaːɽai;<Not Sure>;ɣaːɽai;hug;;ɬɪ;ɬ-ɪ;give-cv;tine mo manzi ʥoɽ ɣaːɽai ɬ-ɪ parz-os-aː;there I.obl with/at great hug(?) give-cv understand-pst.2sg-q;there i embarace Ali Khan and we enquire each others matter of life;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;75;no;dawaːji;n;dawaːji;pesticide;;ɬimem;ɬ-imem;give-prs.1sg;au muft dawaːji ɬ-imem;and free pesticide give-prs.1sg;give free medicine also;;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;173;yes;poʈi;n;poʈi;kiss;;ɬi;ɬ-i;give-cv;ʥo ten ʥaːi-s -e ʥ-i baːn-i tasa bi poʈi ɬ-i mo bi poʈi ɬ-i;dist.erg.sg mother-pos erg/ins come-cv cry-cv dist.obl.sg add kiss(?) give-cv I.obl add kiss(?) give-cv;So his mother, crying, kissed him and me too;16;;;;;;;;;;;;
20230112-NoorHassanTellingLifeStory;173;yes;poʈi;n;poʈi;kiss;;ɬi;ɬ-i;give-cv;ʥo ten ʥaːi-s -e ʥ-i baːn-i tasa bi poʈi ɬ-i mo bi poʈi ɬ-i;dist.erg.sg mother-pos erg/ins come-cv cry-cv dist.obl.sg add kiss(?) give-cv I.obl add kiss(?) give-cv;So his mother, crying, kissed him and me too;16;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;138;no;musaːk;n;musaːk;teeth.cleening.sticks;;ɬa;ɬ-a;give-imp.sg;au musaːk ɬ-a;and teeth.cleening.sticks give-imp.sg;and use the tooth cleaning sticks also;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;140;no;waxti;nf;waxt-i;time;;ɬa;ɬ-a;give-imp.sg;ʈut pesʈ na ke-mes ba musaːk xo panʦ waxt-i ɬ-a;tooth paste not do-prs.2sg irr teeth.cleening.sticks five time give-imp.sg;if you didn't use toothpaste then use the teeth cleaning sticks (Miswak);;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;148;no;dawaːiː;n;dawaːiː;medicine;;ɬitum;ɬ-itum;give-prf.1sg;au pajsa na ga-itum au sarkaːri dawaːiː ɬ-itum;and money not carry-prf.1sg and official medicine give-prf.1sg;we didn't charge and give the medicine free;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;118;yes;him;nf;him;snow;;ɬɪ;ɬ-ɪ;give-cv;au waːxta ki raw-an-a him ɬ-ɪ nori jafala kam laŋg-imaːn him -an-a baːraː qisa ke-wa;and at.first what way-gen-m snow give-cv now some little descend-prs.3sg snow gen-m about story do-imp.pl;and it is told that it snows a lot before and now it snows less tell us something;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;128;yes;maza;n;maza;pleasure;Per;ɬi;ɬ-i;give-cv;ki laka ki qism -n-a-j xoraːk naːm-a tʰ-imet ate him -an-i des i ki ɕai maza ɬ-i ja kata naːm ɬ-a amãː ki;what like what kind gen-m food pl-obl be-prs.3pl here snow gen-f day erg/ins what thing pleasure give-cv indf a.few name give-imp.sg we.dat to;on that snowy day what should be eaten name something;;;;;;;;;;;;;
20230113-SubhaUllahTalkingAboutHisBusiness;128;yes;naːm;nm;naːm;name;;ɬa;ɬ-a;give-imp.sg;ki laka ki qism -n-a-j xoraːk naːm-a tʰ-imet ate him -an-i des i ki ɕai maza ɬ-i ja kata naːm ɬ-a amãː ki;what like what kind gen-m food pl-obl be-prs.3pl here snow gen-f day erg/ins what thing pleasure give-cv indf a.few name give-imp.sg we.dat to;on that snowy day what should be eaten name something;18;;;;;;;;;;;;
20230114-FazalMolaKaTanoor;71;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬiton;ɬ-iton;give-prf.3pl;nori laka ate bagran laka tawaʥu ɬ-iton xalq eni ki waʥa ki tʰana asan-a;now like here towards like attention give-prf.3pl people prox.erg/ins what reason what be.prs.3m.sg prox.gen.sg-m;???;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;135;no;prograːm;nf;prograːm;program;;ɬi;ɬ-i;give-cv;tasu pena prugraːm ga-i ama tasu prograːm ɬ-i;dist.obl.pl from program take-cv we dist.obl.pl program give-cv;will get the programs from them and by these programs;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;141;no;moqa;n;moq-a;opportunity-obl;;ɬiu;ɬ-iu;give-opt;inɕaːllah amãː bi moq-a ɬ-iu ama bi te manz ɬenʨ-i taːnu xajaːlaːt -an izhaːr;inshallah we.dat add opportunity-obl give-opt we add dist.obl.sg with/at get.into-cv self's thoughts pl expression;you can give us the opportunity to participate and express our veiws;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;59;yes;rizaːin;n;rizaːin;resigne;Eng?;ɬi;ɬ-i;give-cv;giri tasa muj rizaːin ɬ-i giri muj;then dist.obl.sg I.erg resigne give-cv then I.erg;i resigned from there;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;119;no;qalam;nf;qalam;pen;;ɬi;ɬ-i;give-cv;qalam ɬ-i bi na zaːn-et muʈʰɪ-naːm -a;pen give-cv add not know.how-pst.3pl plant-pl obl;they didn't knew grafting of plants also;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;164;no;graːn;adj;graːn;expensive;;ɬimet;ɬ-imet;give-prs.3pl;tasa duraːi -an-a aːn-ik -an-a waʥa-i graːn ɬ-imet;dist.obl.sg far gen-m bring-vn gen-m reason-erg/ins expensive give-prs.3pl;so it sells costly due to bringing it from faraway;;;;;;;;;;;;;
20230327-MuhammadAliShahTalkingAboutLemonGarden;200;no;ʈem;nf;ʈem;time;;ɬitu;ɬ-itu;give-prf.2sg;zabadast law ɕukriaː meʰrabaːni ʈem ɬ-itu amãː bas baːɣ-an-a aːxiri ja gila ga-mek;excellent many thanks thanks time give-prf.2sg we.dat okay garden-gen-m final indf thing take-prs.1pl;thank you very much for giving us time, in last i am recording the view of the garden in this video;;;;;;;;;;;;;
20230402-NadarShahBookKeeperAtArandu;20;no;ɕai;nm;ɕai;thing;;ɬimet;ɬ-imet;give-prs.3pl;kata ki qism-an-a des -i tãː ki ki ɕai ɬ-imet ɖrewar-aːn -an-a ki tareqakaːr;how.many what kind-gen-m day erg/ins you.sg.dat what what thing give-prs.3pl driver-pl gen-m what procedure;how much the drivers pay you?;;;;;;;;;;;;;
20230402-NadarShahBookKeeperAtArandu;21;no;rupai;n;rupai;rupee;;ɬimet;ɬ-imet;give-prs.3pl;ɕukur tʰana des -i bas awal ta aman-i duiɕodaʂ rupai bui nori paĩɕi rupai ɬ-imet parz-os-aː;grace be.prs.3m.sg day erg/ins okay first our-f fifty rupee be.pst.3f.sg now hundred rupee give-prs.3pl understand-pst.2sg-q;thanks to God, before we were paid fifty for a vehicle and now we ge hundred rupees;;;;;;;;;;;;;
20230402-NadarShahBookKeeperAtArandu;77;no;ʈem;nf;ʈem;time;;ɬitu;ɬ-itu;give-prf.2sg;bas law meʰrabaːni amãː ki ʈem ɬ-itu;okay many thanks we.dat to time give-prf.2sg;thanks for giving the time;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;116;yes;maɕwara;n;maɕwara;advice;Per;ɬimem;ɬ-imem;give-prs.1sg;ãː tasuãː ki maɕwara ɬ-imem baj maɕwara ɬ-imem;I dist.dat.pl to advice(?) give-prs.1sg good advice(?) give-prs.1sg;i give them good advice;;;;;;;;;;;;;
20230215-AliNawazTreatmentWithPatient;116;yes;maɕwara;n;maɕwara;advice;Per;ɬimem;ɬ-imem;give-prs.1sg;ãː tasuãː ki maɕwara ɬ-imem baj maɕwara ɬ-imem;I dist.dat.pl to advice(?) give-prs.1sg good advice(?) give-prs.1sg;i give them good advice;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;26;yes;taraqi;n;taraqi;development;Ar;ɬik;ɬ-ik;give-vn;au asa zabaːn -a taraqi ɬ-ik -a ʂaʦi;and prox.obl.sg language obl development give-vn obl for;for the development of this language;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;77;yes;qurbaːni;n;qurbaːni;sacrifice;Ar;ɬitum;ɬ-itum;give-prf.1sg;lekin muj karik ɖal qurbaːni ɬ-itum ba woj miãː maːlum tʰini;but I.erg which big sacrifice give-prf.1sg rel prox.sg I.dat known be.prs.3f.sg;you all are familiar with the sacrifice i have given;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;102;yes;aiɖ;n;aiɖ;aid;Eng;ɬem;ɬ-em;give-pst.1sg;ãː alaːqa-an-a xalq -ãː tamaːm-ãː ki xidmat ke-m meɖikal laːin -a tasuãː ki aiɖ ɬ-em;I area-gen-m people dat all-dat to service do-pst.1sg medical line obl dist.dat.pl to aid give-pst.1sg;i have served all the people of this area, i provide aid to them;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;89;no;allah;n;allah;God;;ɬimaːn;ɬ-imaːn;give-prs.3sg;waːri bas en gaːɽai -e ɬi allah riziq ta allah ɬ-imaːn rizq -an-a zimawaːr ta allah tʰana;besides okay prox.erg/ins car erg/ins by God livelihood God give-prs.3sg livelihood gen-m owner God be.prs.3m.sg;i earn from this car, Allah give the livelihood, Allah is the owner of livelihood;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;117;no;ʈʰaːn;nm;ʈʰaːn;area;;ɬidaːon;ɬ-idaːon;give-dist.pst.3pl;ɕil-a rau bua ʨi gaːura-gila -e mo ʈʰaːn ɬ-idaːon;such-m way be.pst.3m.sg that law(?)-pl erg/ins I.obl area give-dist.pst.3pl;my in laws give me some land there;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;138;no;ʈem;nf;ʈem;time;;ɬitu;ɬ-itu;give-prf.2sg;bas ʥo law mehrabaːni amãː ki ʈem ɬ-itu;okay many thanks we.dat to time give-prf.2sg;thank you very much for your time;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;97;no;aʥar;n;aʥar;reward(?);;ɬijau;ɬ-ijau;give-opt;inɕaːllah asa ʦur-mi -ãː xudaːi aʥar ɬ-ijau;inshallah prox.obl.sg four-collect dat God reward(?) give-opt;may God bless these four;;;;;;;;;;;;;
20230228-DrSyedAkberTalkingAboutLife;132;yes;qurbaːni;n;qurbaːni;sacrifice;Ar;ɬi;ɬ-i;give-cv;lihaːzaː ama taːnu sa taːrex -a har qism -an-i qurbaːni ɬ-i;so we self's prox.obl.sg date obl every kind gen-f sacrifice give-cv;so we will give any type sacrifice for our history;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;9;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬa;ɬ-a;give-imp.sg;xaː said rahim gila bo aman-i bagran tawaʥu ɬ-a;ok Syed Rahim thing be.pst.2pl our-f towards attention give-imp.sg;ok Sayed Rahim pay attention to us;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;13;yes;paisa;nm;pajsa;money;;ɬimet;ɬ-imet;give-prs.3pl;baːzi pajsa ɬ-imet baːzi na ɬ-imet nun muj nu daʂ aːma-an-a aːnda ga-i aːjam ãː;some money give-prs.3pl some not give-prs.3pl today I.erg nine ten house-gen-m meat carry-cv come.pst.1sg I;some pay and some didn't, today i bring meat for ten houses;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;17;yes;paisa;nm;pajsa;money;;ɬimeti;ɬ-imet-i;give-prs.3pl;a mo kara pajsa ɬ-imet-i na ɬ-imet-i allah ʂaʦi ãː xidmat ke-mem;I.obl some money give-prs.3pl not give-prs.3pl God for I service do-prs.1sg;if someone pays or not but i serve for the God sake;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;59;no;iŋgliɕ;adj;iŋgliɕ;English;;ɬito;ɬ-ito;give-prf.2pl;arɕid sar -ãː ki karik gila-an-a iŋgliɕ ɬ-ito;Arshad Sir dat to which thing-gen-m English give-prf.2pl;Arshad sir has given English of which class?;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;60;no;iŋgliɕ;adj;iŋgliɕ;English;;ɬitok;ɬ-itok;give-prf.1pl;sar sar fortʰ mizaːn tasãː iŋgliɕ ɬ-itok;Sir Sir forth until dist.dat.sg English give-prf.1pl;sir, we had given the english upto class four;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;61;no;iŋgliɕ;adj;iŋgliɕ;English;;ɬito;ɬ-ito;give-prf.2pl;fortʰ mizaːn iŋgliɕ ɬ-ito;forth until English give-prf.2pl;upto class four has given;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;68;no;karkãː;n;kark-ãː;someone-dat;;ɬito;ɬ-ito;give-prf.2pl;gila-an-a bi ɬ-ejamaːna metʰ -a kark-ãː ɬ-ito;thing-gen-m add give math obl someone-dat give-prf.2pl;who has given the third class math;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;69;no;sarãː;n;sar-ãː;Sir-dat;;ɬiton;ɬ-iton;give-prf.3pl;metʰimeʈiks -a ziaː sar-ãː ɬ-iton;mathematics obl Zia Sir-dat give-prf.3pl;math is given to Mr. Zia;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;99;no;pekeʥ;n;pekeʥ;package;;ɬidaːok;ɬ-idaːok;give-dist.pst.1pl;tasuãː ki jatim-aːn-aːn-ãː ki amaj ki pekeʥ ɬ-idaːok iskul -an-a bak -an-a;dist.dat.pl to orphan-pl-pl-dat to we.erg what package give-dist.pst.1pl school gen-m side gen-m;we have given a package to these children from the school;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;110;no;fiːz;n;fiːz;fee(?);;ɬi;ɬ-i;give-cv;gila ɕil-a tʰana ʨi bilfarz time fiːz ɬ-i na ba-met;thing such-m be.prs.3m.sg that supposing dist.pl fee(?) give-cv not can-prs.3pl;the matter is that they could not pay the fee;;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;67;yes;saxt;n;saxt;attack;;ɬiton;ɬ-iton;give-prf.3pl;ɖaz ɕuro bi nes-i talibaːn-i saxt ɬ-iton iskoʈ -a;fire start add come.out-cv Taliban-erg/ins attack(?) give-prf.3pl Scout obl;at that time the talibans attacks the army;20;;;;;;;;;;;;
20230402-syedRahimTalkingAboutTaxi;80;yes;paisa;nm;pajsa;money;;ɬiba;ɬ-iba;give-fut.3sg;tasa gaːɽai -an-a hukumat to pajsa ɬ-iba ɬ-iba ɬ-iba ʥa-i ãː law;dist.obl.sg car gen-m government you.sg.obl money give-fut.3sg give-fut.3sg give-fut.3sg say-cv I very;then it was told that the government will pay in relief;;;;;;;;;;;;;
20230507-ConversationBetweenTwoStudentEmanAndAfradKhan;18;no;ʈʰaːn;nm;ʈʰaːn;area;;ɬidaːon;ɬ-idaːon;give-dist.pst.3pl;se law ʂobaːn-a ʈʰaːn ɬ-idaːon;dist.sg very beautiful-m area give-dist.pst.3pl;he had given a good position;;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;98;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;au taufiq ɬ-ijau ʨi asa waːri bi komak ke-i;and blessing give-opt that prox.obl.sg besides add help do-cv;and give them more oppertunities;?;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;101;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;aman-a xudaːi qaːri ustaːz -a taufiq ɬ-ijau;our-m God Qari teacher obl blessing give-opt;Allah give the oppertunity to Qari teacher;22;;;;;;;;;;;;
20230409-GulMuhammadTalkingAboutMeyaMosque;117;yes;taufiq;n;taufiq;blessing;Ar;ɬijau;ɬ-ijau;give-opt;ʨi taufiq ɬ-ijau ʨi asa manzi bi munaːsib bandubast ke-iu;that blessing give-opt that prox.obl.sg with/at add proper arrangement do-opt;if gain the ability to perform, there will be suitable arrangements for them;?;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;137;yes;tawaʥu;nf;tawaʥu;attention;Ar;ɬa;ɬ-a;give-imp.sg;tasu rataj sahi tawaʥu ɬ-a;dist.obl.pl on true attention give-imp.sg;pay attention to them;;;;;;;;;;;;;
20230507-ConversationBetweenPrincipalAndATeacher;163;yes;tartib;n;tartib;arrangement;Ar;ɬitoaː;ɬ-ito-aː;give-prf.2pl-q;tasan-a ki tartib ɬ-ito-aː;dist.gen.sg-m what arrangement give-prf.2pl-q;is it planned?;;;;;;;;;;;;;
